,sector,ticker,name
4779,Technology,ASAN,ASANA   INC
4780,Utilities,ATO,ATMOS   ENERGY    CORP
4781,Financial Services,CEN,
4782,Financial Services,FSKR,FS   KKR  CAP     CORP  II
4783,Technology,BILL,BILL COM HLDGS INC
4784,Financial Services,LMND,LEMONADE INC
4785,Energy,PSXP,PHILLIPS 66 PARTNERS LP
4786,Communication Services,VOD,VODAFONE GROUP PLC NEW
4787,Basic Materials,AVTR,AVANTOR INC
4788,Real Estate,FR,FIRST INDL RLTY TR INC
4789,Healthcare,GHSI,GUARDION HEALTH SCIENCES INC
4790,Financial Services,HBT,HBT FINL INC.
4791,Technology,DQ,DAQO   NEW  ENERGY  CORP
4792,Consumer Cyclical,VRM,VROOM      INC
4793,Consumer Cyclical,WKHS,WORKHORSE    GROUP    INC
4794,Real Estate,OFC,CORPORATE OFFICE PPTYS TR
4795,Healthcare,SILK,SILK RD MED INC
4796,Technology,JKS,JINKOSOLAR    HLDG   CO  LTD
4797,Healthcare,MRSN,MERSANA THERAPEUTICS INC
4798,Technology,PING,PING IDENTITY HLDG CORP
4799,Real Estate,HT,HERSHA HOSPITALITY TR
4800,Real Estate,CLI,MACK CALI RLTY CORP
4801,Industrials,ZNH,CHINA SOUTHERN AIRLINES CO L
4802,Industrials,ASR,GRUPO AEROPORTUARIO DEL SURE
4803,Real Estate,PLYM,PLYMOUTH INDL REIT INC
4804,Healthcare,BNR,BURNING         ROCK  BIOTECH        LTD
4805,Real Estate,AMH,AMERICAN HOMES 4 RENT
4806,Healthcare,VIR,VIR BIOTECHNOLOGY INC
4807,Real Estate,GEO,GEO GROUP INC NEW
4808,Real Estate,COR,CORESITE RLTY CORP
4809,Healthcare,ETNB,89BIO   INC
4810,Real Estate,PEB,PEBBLEBROOK      HOTEL    TR
4811,Consumer Cyclical,BABA,ALIBABA GROUP HLDG LTD
4812,Healthcare,CSTL,CASTLE BIOSCIENCES INC
4813,Real Estate,VER,
4814,Financial Services,HSAQ,HEALTH   SCIENCES  ACQ      CORP  2
4815,Technology,HMI,HUAMI CORP
4816,Real Estate,RVI,RETAIL VALUE INC
4817,Healthcare,MRNA,MODERNA       INC
4818,Real Estate,EQIX,EQUINIX   INC
4819,Healthcare,MOR,MORPHOSYS     AG
4820,Real Estate,BDN,BRANDYWINE         RLTY     TR
4821,Utilities,SBS,COMPANHIA DE SANEAMENTO BASI
4822,Energy,HPR,
4823,Industrials,UAVS,AGEAGLE    AERIAL   SYS  INC    NEW
4824,Communication Services,VIV,
4825,Energy,CTRA,CONTURA ENERGY INC
4826,Real Estate,ROIC,RETAIL OPPORTUNITY INVTS COR
4827,Consumer Defensive,DEO,DIAGEO PLC
4828,Financial Services,FBSI,
4829,Healthcare,IMVT,IMMUNOVANT    INC
4830,Healthcare,AXLA,AXCELLA HEALTH INC
4831,Utilities,CIG,CIA ENERGETICA DE MINAS GERA
4832,Healthcare,HCM,HUTCHISON CHINA MEDITECH LTD
4833,Basic Materials,CTVA,CORTEVA INC
4834,Energy,CRC,
4835,Real Estate,SUI,SUN CMNTYS INC
4836,Healthcare,SEEL,SEELOS THERAPEUTICS INC
4837,Real Estate,SBRA,SABRA HEALTH CARE REIT INC
4838,Industrials,ABB,ABB LTD
4839,Real Estate,BFS,SAUL CTRS INC
4840,Healthcare,OMI,OWENS & MINOR INC NEW
4841,Consumer Cyclical,PDD,PINDUODUO INC
4842,Energy,CDEV,CENTENNIAL RESOURCE DEV INC
4843,Real Estate,EPRT,ESSENTIAL     PPTYS       RLTY   TR   INC
4844,Financial Services,FINV,FINVOLUTION GROUP
4845,Consumer Defensive,BYND,BEYOND MEAT INC
4846,Real Estate,MAC,MACERICH CO
4847,Real Estate,SNR,NEW SR INVT GROUP INC
4848,Consumer Defensive,VTRU,VITRU    LTD
4849,Technology,U,UNITY   SOFTWARE    INC
4850,Industrials,RYAAY,RYANAIR HOLDINGS PLC
4851,Real Estate,NXRT,NEXPOINT RESIDENTIAL TR INC
4852,Consumer Defensive,GO,GROCERY OUTLET HLDG CORP
4853,Industrials,AZEK,AZEK       CO     INC
4854,Healthcare,NSPR,INSPIREMD INC
4855,Energy,DSSI,DIAMOND S SHIPPING INC
4856,Financial Services,CIIC,CIIG MERGER CORP
4857,Healthcare,BCYC,BICYCLE THERAPEUTICS PLC
4858,Energy,PAA,PLAINS ALL AMERN PIPELINE L
4859,Technology,SPT,SPROUT SOCIAL INC
4860,Consumer Cyclical,TMX,TERMINIX GLOBAL
4861,Energy,TOT,TOTAL   SE
4862,Real Estate,CUZ,COUSINS    PPTYS   INC
4863,Healthcare,STSA,SATSUMA   PHARMACEUTICALS             INC
4864,Financial Services,BIF,
4865,Healthcare,BLI,BERKELEY LTS INC
4866,Consumer Cyclical,JD,JD.COM INC
4867,Real Estate,BRMK,BROADMARK RLTY CAP INC
4868,Real Estate,WELL,WELLTOWER     INC
4869,Financial Services,BCS,BARCLAYS     PLC
4870,Financial Services,NOAH,NOAH HLDGS LTD
4871,Energy,OMP,OASIS MIDSTREAM PARTNERS LP
4872,Healthcare,DTIL,PRECISION    BIOSCIENCES         INC
4873,Basic Materials,DRD,DRDGOLD LIMITED
4874,Real Estate,GNL,GLOBAL   NET   LEASE    INC
4875,Consumer Cyclical,NIU,NIU TECHNOLOGIES
4876,Real Estate,UHT,UNIVERSAL HEALTH RLTY INCM T
4877,Financial Services,DFPH,DFP   HEALTHCARE    ACQUISITNS   CO
4878,Communication Services,MBT,MOBILE TELESYSTEMS PJSC
4879,Consumer Defensive,NEW,PUXIN LTD
4880,Real Estate,CLDT,CHATHAM LODGING TR
4881,Real Estate,IRT,INDEPENDENCE RLTY TR INC
4882,Real Estate,GPMT,GRANITE PT MTG TR INC
4883,Energy,BP,BP PLC
4884,Basic Materials,CX,CEMEX SAB DE CV
4885,Financial Services,LOGN,
4886,Real Estate,RLJ,RLJ LODGING TR
4887,Consumer Defensive,CALM,CAL MAINE FOODS INC
4888,Real Estate,LTC,LTC     PPTYS     INC
4889,Communication Services,MOMO,MOMO INC
4890,Healthcare,ADAP,ADAPTIMMUNE THERAPEUTICS PLC
4891,Energy,MNRL,BRIGHAM MINERALS INC
4892,Healthcare,SINT,SINTX TECHNOLOGIES INC
4893,Consumer Defensive,BTI,BRITISH AMERN TOB PLC
4894,Healthcare,SWTX,SPRINGWORKS THERAPEUTICS INC
4895,Financial Services,WABC,WESTAMERICA BANCORPORATION
4896,Energy,TS,TENARIS S A
4897,Real Estate,OLP,ONE LIBERTY PPTYS INC
4898,Energy,PBR,PETROLEO BRASILEIRO SA PETRO
4899,Financial Services,SBG,
4900,Healthcare,TRIL,TRILLIUM THERAPEUTICS INC
4901,Real Estate,SPG,SIMON   PPTY     GROUP     INC   NEW
4902,Communication Services,SCPL,SCIPLAY CORP
4903,Consumer Cyclical,TM,TOYOTA MOTOR CORP
4904,Healthcare,CODX,CO-DIAGNOSTICS         INC
4905,Financial Services,BRP,BRP GROUP INC
4906,Healthcare,FULC,FULCRUM THERAPEUTICS INC
4907,Industrials,BLD,TOPBUILD CORP
4908,Real Estate,BHR,BRAEMAR    HOTELS        &  RESORTS   INC
4909,Real Estate,UE,URBAN EDGE PPTYS
4910,Healthcare,GLPG,GALAPAGOS NV
4911,Technology,PLTR,PALANTIR     TECHNOLOGIES        INC
4912,Healthcare,BTAI,BIOXCEL   THERAPEUTICS         INC
4913,Consumer Defensive,KOF,COCA-COLA FEMSA SAB DE CV
4914,Real Estate,LMRK,LANDMARK INFRASTRCTUR PARTR
4915,Financial Services,AEG,AEGON   N  V
4916,Healthcare,PRVL,PREVAIL THERAPEUTICS INC
4917,Communication Services,SE,SEA  LTD
4918,Consumer Defensive,FAMI,FARMMI INC
4919,Communication Services,IQ,IQIYI INC
4920,Healthcare,KDNY,
4921,Communication Services,LUMN,LUMEN   TECHNOLOGIES      INC
4922,Real Estate,CDR,
4923,Healthcare,NVS,NOVARTIS AG
4924,Real Estate,DEI,DOUGLAS EMMETT INC
4925,Financial Services,FUSE,FUSION    ACQUISITION        CORP
4926,Technology,ASX,ASE TECHNOLOGY HLDG CO LTD
4927,Energy,NRP,NATURAL RESOURCE PARTNERS L
4928,Healthcare,SLDB,SOLID BIOSCIENCES INC
4929,Basic Materials,VEDL,VEDANTA LIMITED
4930,Healthcare,SDC,SMILEDIRECTCLUB         INC
4931,Energy,CEO,CNOOC LIMITED
4932,Real Estate,GMRE,GLOBAL MED REIT INC
4933,Real Estate,NHI,NATIONAL HEALTH INVS INC
4934,Healthcare,ASND,ASCENDIS     PHARMA    A/S
4935,Basic Materials,RYAM,RAYONIER ADVANCED MATLS INC
4936,Technology,UBER,UBER TECHNOLOGIES INC
4937,Healthcare,ALVR,ALLOVIR INC
4938,Consumer Cyclical,BALY,
4939,Healthcare,NK,NANTKWEST     INC
4940,Real Estate,SKT,TANGER FACTORY OUTLET CTRS I
4941,Financial Services,TIG,TREAN  INS   GROUP       INC
4942,Real Estate,CTT,CATCHMARK TIMBER TR INC
4943,Healthcare,LEGN,LEGEND   BIOTECH    CORP
4944,Healthcare,ARGX,ARGENX SE
4945,Real Estate,BPY,BROOKFIELD PROPERTY PARTRS L
4946,Real Estate,CCI,CROWN CASTLE INTL CORP NEW
4947,Healthcare,ONEM,1LIFE HEALTHCARE INC
4948,Healthcare,MRK,MERCK & CO. INC
4949,Real Estate,EQC,EQUITY COMWLTH
4950,Healthcare,NVO,NOVO-NORDISK A S
4951,Real Estate,STAR,ISTAR INC
4952,Real Estate,MGP,MGM GROWTH PPTYS LLC
4953,Technology,ZI,ZOOMINFO     TECHNOLOGIES     INC
4954,Consumer Defensive,BUD,ANHEUSER BUSCH INBEV SA/NV
4955,Basic Materials,AU,ANGLOGOLD ASHANTI LIMITED
4956,Healthcare,CRIS,CURIS INC
4957,Real Estate,GOOD,GLADSTONE COMMERCIAL CORP
4958,Energy,BTU,PEABODY ENERGY CORP NEW
4959,Utilities,BIP,BROOKFIELD INFRAST PARTNERS
4960,Real Estate,CMO,CAPSTEAD MTG CORP
4961,Consumer Cyclical,DADA,DADA   NEXUS  LTD
4962,Financial Services,ACTCU,ARCLIGHT     CLEAN    TRANSITION          CO
4963,Real Estate,IRM,IRON   MTN   INC   NEW
4964,Financial Services,APXTU,APEX   TECHNOLOGY  ACQUISITION
4965,Real Estate,RPAI,RETAIL PPTYS AMER INC
4966,Technology,NOK,NOKIA CORP
4967,Healthcare,RVP,RETRACTABLE TECHNOLOGIES INC
4968,Financial Services,LEAP,
4969,Healthcare,MCRB,SERES THERAPEUTICS INC
4970,Financial Services,BBD,BANCO BRADESCO S A
4971,Industrials,OMAB,GRUPO AEROPORTUARIO DEL CENT
4972,Real Estate,BXMT,BLACKSTONE MTG TR INC
4973,Real Estate,SLG,SL   GREEN   RLTY  CORP
4974,Real Estate,ARE,ALEXANDRIA REAL ESTATE EQ IN
4975,Healthcare,RPTX,REPARE     THERAPEUTICS         INC
4976,Healthcare,NRIX,NURIX THERAPEUTICS INC
4977,Real Estate,KRG,KITE RLTY GROUP TR
4978,Financial Services,LATNU,
4979,Technology,ONTO,ONTO INNOVATION INC
4980,Energy,PBFX,PBF LOGISTICS LP
4981,Real Estate,APTS,PREFERRED APT CMNTYS INC
4982,Energy,MPLX,MPLX LP
4983,Technology,SCON,
4984,Real Estate,SVC,SERVICE PPTYS TR
4985,Consumer Cyclical,SFT,SHIFT TECHNOLOGI
4986,Real Estate,UMH,UMH PPTYS INC
4987,Financial Services,BSBR,BANCO SANTANDER BRASIL S A
4988,Consumer Defensive,ABEV,AMBEV SA
4989,Communication Services,NTES,NETEASE INC
4990,Real Estate,ANH,ANWORTH MTG ASSET CORP
4991,Technology,WTRH,WAITR HLDGS INC
4992,Technology,ACMR,ACM     RESEARCH        INC
4993,Healthcare,TXG,10X GENOMICS INC
4994,Technology,CAN,CANAAN   INC
4995,Healthcare,SY,SO YOUNG INTERNATIONAL INC
4996,Real Estate,PGRE,PARAMOUNT GROUP INC
4997,Financial Services,AIHS,SENMIAO TECHNOLOGY LTD
4998,Healthcare,CYCN,CYCLERION THERAPEUTICS INC
4999,Financial Services,BMA,BANCO  MACRO    SA
5000,Basic Materials,DOW,DOW INC
5001,Healthcare,NXTC,NEXTCURE     INC
5002,Communication Services,TV,GRUPO TELEVISA SA
5003,Consumer Cyclical,REAL,THE   REALREAL     INC
5004,Real Estate,OHI,OMEGA HEALTHCARE INVS INC
5005,Healthcare,CHNG,CHANGE   HEALTHCARE       INC
5006,Real Estate,MITT,AG      MTG  INVT      TR  INC
5007,Real Estate,MPW,MEDICAL PPTYS TRUST INC
5008,Real Estate,ABR,ARBOR   REALTY  TRUST  INC
5009,Real Estate,WY,WEYERHAEUSER CO MTN BE
5010,Healthcare,SNN,SMITH & NEPHEW GROUP PLC
5011,Utilities,ENIA,ENEL AMERICAS S A
5012,Basic Materials,GGB,GERDAU   SA
5013,Real Estate,BNL,BROADSTONE  NET   LEASE      INC
5014,Financial Services,JT,
5015,Technology,RDWR,RADWARE LTD
5016,Communication Services,BCE,BCE INC
5017,Consumer Cyclical,HTHT,HUAZHU GROUP LTD
5018,Technology,WIT,WIPRO LTD
5019,Basic Materials,BBL,BHP  GROUP    PLC
5020,Consumer Cyclical,STAY,EXTENDED STAY AMER INC
5021,Healthcare,ACER,ACER THERAPEUTICS INC
5022,Financial Services,LGVW,LONGVIEW     ACQUISITION        CORP
5023,Real Estate,CXP,COLUMBIA PPTY TR INC
5024,Financial Services,ITUB,ITAU   UNIBANCO      HLDG  S    A
5025,Energy,WLL,WHITING   PETE     CORP   NEW
5026,Consumer Defensive,LSF,LAIRD   SUPERFOOD         INC
5027,Energy,CPE,CALLON   PETE  CO   DEL
5028,Energy,XOGAQ,
5029,Healthcare,PCVX,VAXCYTE   INC
5030,Healthcare,GNCIQ,
5031,Real Estate,GTY,GETTY RLTY CORP NEW
5032,Healthcare,BEAM,BEAM THERAPEUTICS INC
5033,Real Estate,STAG,STAG INDL INC
5034,Consumer Defensive,BRBR,BELLRING BRANDS INC
5035,Real Estate,EQR,EQUITY RESIDENTIAL
5036,Communication Services,TLK,P T TELEKOMUNIKASI INDONESIA
5037,Financial Services,GGAL,GRUPO  FINANCIERO     GALICIA    S.A
5038,Healthcare,RDY,DR REDDYS LABS LTD
5039,Financial Services,CRSA,CRESCENT     ACQUISITION           CORP
5040,Healthcare,AEMD,AETHLON MED INC
5041,Energy,GTE,GRAN TIERRA ENERGY INC
5042,Consumer Defensive,PRMW,PRIMO WATER CORPORATION
5043,Healthcare,HTGM,
5044,Consumer Cyclical,XPEL,XPEL INC
5045,Financial Services,HECCU,HUDSON   EXECUTIVE      INVT   CORP
5046,Healthcare,ALC,ALCON     AG
5047,Consumer Cyclical,VIPS,VIPSHOP HOLDINGS LIMITED
5048,Technology,ERIC,ERICSSON
5049,Healthcare,VIE,VIELA   BIO   INC
5050,Technology,HIMX,HIMAX TECHNOLOGIES INC
5051,Real Estate,CPT,CAMDEN PPTY TR
5052,Technology,NOVA,SUNNOVA ENERGY INTL INC.
5053,Healthcare,KZR,KEZAR LIFE SCIENCES INC
5054,Energy,SHLX,SHELL MIDSTREAM PARTNERS L P
5055,Real Estate,RC,READY   CAPITAL   CORP
5056,Real Estate,NRZ,NEW  RESIDENTIAL       INVT     CORP
5057,Healthcare,KROS,KEROS THERAPEUTICS INC
5058,Technology,DYNE,
5059,Real Estate,APLE,APPLE HOSPITALITY REIT INC
5060,Technology,CRNC,CERENCE INC
5061,Real Estate,LSI,LIFE STORAGE INC
5062,Consumer Cyclical,ONEW,ONEWATER MARINE INC
5063,Technology,OCFT,ONECONNECT       FINL     TECHNOLOGY      C
5064,Financial Services,XP,XP INC
5065,Real Estate,STOR,STORE   CAP  CORP
5066,Real Estate,BRX,BRIXMOR PPTY GROUP INC
5067,Healthcare,CLLS,CELLECTIS    S   A
5068,Communication Services,GTT,GTT  COMMUNICATIONS             INC
5069,Energy,SNP,CHINA PETROLEUM & CHEMICAL C
5070,Communication Services,HCHC,HC2 HLDGS INC
5071,Consumer Defensive,UL,UNILEVER     PLC
5072,Real Estate,AHT,ASHFORD HOSPITALITY TR INC
5073,Financial Services,VVR,
5074,Real Estate,BEKE,KE HLDGS INC
5075,Technology,SIMO,SILICON MOTION TECHNOLOGY CO
5076,Financial Services,AB,ALLIANCEBERNSTEIN HLDG L P
5077,Technology,STM,STMICROELECTRONICS N V
5078,Basic Materials,EVA,ENVIVA PARTNERS
5079,Technology,NET,CLOUDFLARE   INC
5080,Communication Services,AMX,AMERICA MOVIL SAB DE CV
5081,Real Estate,TRNO,TERRENO RLTY CORP
5082,Healthcare,STOK,STOKE THERAPEUTICS INC
5083,Communication Services,AESE,ALLIED ESPORTS ENTMT INC
5084,Communication Services,ATHM,AUTOHOME INC
5085,Technology,DT,DYNATRACE INC
5086,Real Estate,TWO,TWO   HBRS     INVT  CORP
5087,Real Estate,CTRE,CARETRUST REIT INC
5088,Real Estate,ARI,APOLLO COML REAL EST FIN INC
5089,Industrials,PLUG,PLUG POWER INC
5090,Technology,BIGC,BIGCOMMERCE         HLDGS     INC
5091,Real Estate,HIW,HIGHWOODS PPTYS INC
5092,Real Estate,LADR,LADDER CAP CORP
5093,Industrials,FCELB,
5094,Financial Services,SMFG,SUMITOMO MITSUI FINL GROUP I
5095,Healthcare,INBX,INHIBRX   INC
5096,Real Estate,HR,HEALTHCARE RLTY TR
5097,Real Estate,UNIT,UNITI GROUP INC
5098,Healthcare,ALT,ALTIMMUNE INC
5099,Industrials,PSN,PARSONS CORPORATION
5100,Healthcare,LRMR,LARIMAR THERAPEUTICS INC
5101,Consumer Cyclical,AAN,
5102,Real Estate,CONE,CYRUSONE INC
5103,Financial Services,SCPE,SC HEALTH CORP
5104,Real Estate,ACC,AMERICAN  CAMPUS    CMNTYS      INC
5105,Financial Services,IBN,ICICI     BANK   LIMITED
5106,Consumer Cyclical,TTM,TATA MTRS LTD
5107,Healthcare,ZOM,
5108,Financial Services,PDAC,
5109,Real Estate,PEI,PENNSYLVANIA REAL ESTATE INV
5110,Technology,LSPD,LIGHTSPEED     POS  INC
5111,Healthcare,SNY,SANOFI
5112,Healthcare,TPTX,TURNING POINT THERAPEUTICS I
5113,Financial Services,HZAC,
5114,Real Estate,CHCT,COMMUNITY   HEALTHCARE       TR   INC
5115,Healthcare,AZN,ASTRAZENECA PLC
5116,Industrials,MNESP,
5117,Real Estate,CLNY,COLONY CAP INC NEW
5118,Technology,SUMO,SUMO   LOGIC   INC
5119,Energy,ENLC,ENLINK MIDSTREAM LLC
5120,Technology,NICE,NICE LTD
5121,Healthcare,GRFS,GRIFOLS S A
5122,Healthcare,MORF,MORPHIC HLDG INC
5123,Healthcare,BXRX,BAUDAX BIO INC
5124,Utilities,NWE,NORTHWESTERN CORP
5125,Technology,SOL,RENESOLA LTD
5126,Real Estate,VICI,VICI   PPTYS  INC
5127,Real Estate,ALEX,ALEXANDER & BALDWIN INC NEW
5128,Financial Services,ENPC,
5129,Real Estate,RHP,RYMAN HOSPITALITY PPTYS INC
5130,Real Estate,DEA,EASTERLY GOVT PPTYS INC
5131,Consumer Defensive,EDU,NEW ORIENTAL ED & TECHNOLOGY
5132,Financial Services,ING,ING  GROEP   N.V.
5133,Communication Services,BILI,BILIBILI INC
5134,Technology,TSM,TAIWAN     SEMICONDUCTOR         MFG    LTD
5135,Consumer Cyclical,NLS,NAUTILUS INC
5136,Healthcare,ADPT,ADAPTIVE BIOTECHNOLOGIES COR
5137,Financial Services,NOVS,
5138,Industrials,GLBS,
5139,Real Estate,PEAK,HEALTHPEAK  PROPERTIES         INC
5140,Basic Materials,SID,COMPANHIA   SIDERURGICA         NACION
5141,Real Estate,KIM,KIMCO RLTY CORP
5142,Industrials,PAC,GRUPO AEROPUERTO DEL PACIFIC
5143,Communication Services,NCTY,
5144,Financial Services,BSAC,BANCO SANTANDER CHILE NEW
5145,Consumer Cyclical,GAN,GAN LTD
5146,Basic Materials,FUL,FULLER    H    B  CO
5147,Healthcare,ITOS,ITEOS THERAPEUTICS INC
5148,Financial Services,HPX,HPX   CORP
5149,Financial Services,HDB,HDFC BANK LTD
5150,Industrials,PSHG,
5151,Healthcare,ATHA,ATHIRA     PHARMA     INC
5152,Real Estate,STWD,STARWOOD     PPTY       TR   INC
5153,Technology,INFY,INFOSYS LTD
5154,Healthcare,KRTX,KARUNA   THERAPEUTICS      INC
5155,Technology,TLND,TALEND  S    A
5156,Healthcare,BDTX,BLACK   DIAMOND      THERAPEUTICS    I
5157,Consumer Cyclical,XPEV,XPENG INC
5158,Consumer Cyclical,H,HYATT     HOTELS   CORP
5159,Energy,FET,
5160,Industrials,ALTG,ALTA EQUIPMENT GROUP INC
5161,Communication Services,PSO,PEARSON PLC
5162,Industrials,WNS,WNS HLDGS LTD
5163,Real Estate,LAND,GLADSTONE LD CORP
0,Industrials,BEST,BEST INC
1,Healthcare,YI,111 INC
2,Technology,JFU,9F INC
3,Healthcare,AIH,AESTHETIC MED INTL HLDG GR L
4,Communication Services,ANTE,AIRNET TECHNOLOGY INC
5,Healthcare,AKTX,AKARI THERAPEUTICS PLC
6,Healthcare,ATHE,ALTERITY THERAPEUTICS LTD
7,Consumer Defensive,AMBO,AMBOW ED HLDG LTD
8,Communication Services,AMOV,AMERICA MOVIL SAB DE CV
9,Basic Materials,MT,ARCELORMITTAL SA LUXEMBOURG
10,Real Estate,AAIC,ARLINGTON ASSET INVST CORP
11,Healthcare,ASLN,ASLAN PHARMACEUTICALS LTD
12,Technology,JG,AURORA MOBILE LTD
13,Healthcare,AVDL,AVADEL PHARMACEUTICALS PLC
14,Financial Services,BBDO,BANCO BRADESCO S A
15,Healthcare,BLRX,BIOLINERX LTD
16,Consumer Defensive,BEDU,BRIGHT SCHOLAR ED HLDGS LTD
17,Real Estate,BRT,BRT APARTMENTS CORP
18,Technology,CAJ,CANON INC
19,Consumer Cyclical,CUK,CARNIVAL PLC
20,Healthcare,APOP,CELLECT BIOTECHNOLOGY LTD
21,Technology,CMCM,CHEETAH MOBILE INC
22,Real Estate,CHMI,CHERRY HILL MTG INVT CORP
23,Consumer Defensive,COE,CHINA ONLINE ED GROUP
24,Technology,IMOS,CHIPMOS TECHNOLOGIES INC
25,Communication Services,CHT,CHUNGHWA TELECOM CO LTD
26,Real Estate,CLPR,CLIPPER RLTY INC
27,Healthcare,CLGN,COLLPLANT BIOTECHNOLOGIES LT
28,Healthcare,CCM,CONCORD MED SVCS HLDGS LTD
29,Real Estate,CDOR,CONDOR HOSPITALITY TR
30,Technology,CTK,COOTEK CAYMAN INC
31,Basic Materials,CRH,CRH PLC
32,Consumer Cyclical,MOHO,ECMOHO LTD
33,Energy,EC,ECOPETROL S A
34,Financial Services,EFC,ELLINGTON FINANCIAL INC
35,Real Estate,EARN,ELLINGTON RESIDENTIAL MTG RE
36,Energy,EQNR,EQUINOR ASA
37,Real Estate,XAN,EXANTAS CAP CORP
38,Healthcare,FWP,FORWARD PHARMA A/S
39,Consumer Defensive,FEDU,FOUR SEASONS ED CAYMAN INC
40,Financial Services,FUTU,FUTU HLDGS LTD
41,Healthcare,GMAB,GENMAB A/S
42,Real Estate,SELF,GLOBAL SELF STORAGE INC
43,Real Estate,AJX,GREAT AJAX CORP
44,Consumer Cyclical,GHG,GREENTREE HOSPITALITY GROUP
45,Technology,GSUM,GRIDSUM HLDG INC
46,Basic Materials,SIM,GRUPO SIMEC S A B DE C V
47,Consumer Defensive,HLG,HAILIANG ED GROUP INC
48,Financial Services,HSBC,HSBC HLDGS PLC
49,Utilities,HNP,HUANENG PWR INTL INC
50,Healthcare,IMRN,IMMURON LTD
51,Healthcare,IMMP,IMMUTEP LTD
52,Consumer Defensive,IBA,INDUSTRIAS BACHOCO S A B DE
53,Real Estate,IRS,IRSA INVERSIONES Y REP S A
54,Real Estate,IRCP,IRSA PROPIEDADES COMERCIALES
55,Financial Services,ITCB,ITAU CORPBANCA
56,Basic Materials,JHX,JAMES HARDIE INDS PLC
57,Financial Services,JP,JUPAI HLDGS LTD
58,Healthcare,KZIA,KAZIA THERAPEUTICS LTD
59,Energy,KRP,KIMBELL RTY PARTNERS LP
60,Industrials,KNOP,KNOT OFFSHORE PARTNERS LP
61,Healthcare,PHG,KONINKLIJKE PHILIPS N V
62,Real Estate,LEJU,LEJU HLDGS LTD
63,Communication Services,BATRA,LIBERTY MEDIA CORP DEL
64,Communication Services,BATRK,LIBERTY MEDIA CORP DEL
65,Communication Services,FWONA,LIBERTY MEDIA CORP DEL
66,Communication Services,LIZI,LIZHI INC
67,Basic Materials,LOMA,LOMA NEGRA CORP
68,Real Estate,LOAN,MANHATTAN BRDG CAP INC
69,Technology,MTLS,MATERIALISE NV
70,Healthcare,MDGS,MEDIGUS LTD
71,Consumer Cyclical,MLCO,MELCO RESORTS AND ENTMNT LTD
72,Financial Services,MFH,MERCURITY FINTECH HOLDING IN
73,Technology,MFGP,MICRO FOCUS INTL PLC
74,Healthcare,MTP,MIDATECH PHARMA PLC
75,Financial Services,MUFG,MITSUBISHI UFJ FINL GROUP IN
76,Technology,MIXT,MIX TELEMATICS LTD
77,Financial Services,MFG,MIZUHO FINANCIAL GROUP INC.
78,Consumer Cyclical,MOGU,MOGU INC
79,Utilities,NGG,NATIONAL GRID PLC
80,Real Estate,NSA,NATIONAL STORAGE AFFILIATES
81,Industrials,NMCI,NAVIOS MARITIME CONTAINERS L
82,Real Estate,NREF,NEXPOINT REAL ESTATE FIN INC
83,Financial Services,NMR,NOMURA HLDGS INC
84,Healthcare,NCNA,NUCANA PLC
85,Technology,OIIM,O2MICRO INTERNATIONAL LIMITE
86,Consumer Defensive,ONE,ONESMART INTL ED GROUP LTD
87,Technology,OPRA,OPERA LTD
88,Real Estate,ORC,ORCHID IS CAP INC
89,Financial Services,IX,ORIX CORP
90,Basic Materials,OSN,OSSEN INNOVATION CO LTD
91,Communication Services,PTNR,PARTNER COMMUNICATIONS CO LT
92,Energy,PTR,PETROCHINA CO LTD
93,Communication Services,FENG,PHOENIX NEW MEDIA LTD
94,Communication Services,PHI,PLDT INC
95,Real Estate,PSTL,POSTAL REALTY TRUST INC
96,Real Estate,PW,POWER REIT
97,Real Estate,PSB,PS BUSINESS PKS INC CALIF
98,Energy,RTLR,RATTLER MIDSTREAM LP
99,Communication Services,RELX,RELX PLC
100,Consumer Defensive,REDU,RISE ED CAYMAN LTD
101,Consumer Cyclical,RUHN,RUHNN HLDG LTD
102,Consumer Defensive,RYB,RYB ED INC
103,Real Estate,SACH,SACHEM CAP CORP
104,Communication Services,SIFY,SIFY TECHNOLOGIES LTD
105,Energy,SHI,SINOPEC SHANGHAI PETROCHEMIC
106,Real Estate,SITC,SITE CTRS CORP
107,,SOS,SOS LIMITED
108,Real Estate,SOHO,SOTHERLY HOTELS INC
109,Communication Services,LOV,SPARK NETWORKS SE
110,Healthcare,MITO,STEALTH BIOTHERAPEUTICS CORP
111,Consumer Defensive,STG,SUNLANDS TECHNOLOGY GROUP
112,Basic Materials,SUZ,SUZANO S A
113,Healthcare,TAK,TAKEDA PHARMACEUTICAL CO LTD
114,Consumer Defensive,TEDU,TARENA INTL INC
115,Basic Materials,TX,TERNIUM SA
116,Healthcare,TLSA,TIZIANA LIFE SCIENCES PLC
117,Healthcare,TRIB,TRINITY BIOTECH PLC
118,Communication Services,TRVG,TRIVAGO N V
119,Consumer Cyclical,TOUR,TUNIU CORP
120,Technology,UMC,UNITED MICROELECTRONICS CORP
121,Financial Services,TIGR,UP FINTECH HLDG LTD
122,Real Estate,UBP,URSTADT BIDDLE PPTYS INC
123,Energy,VOC,VOC ENERGY TR
124,Communication Services,WSG,WANDA SPORTS GROUP CO LTD
125,Real Estate,WMC,WESTERN ASSET MTG CAP CORP
